M2,f0,z,DM_over_rd,DH_over_rd
3.0,0.015,2.22078125,38.24359859097685,9.030687776557347
3.0,0.015,2.2571875,38.569786647971135,8.888656126991181
3.0,0.015,2.29359375,38.89086787833782,8.750141077702812
3.0,0.015,2.33,39.20696820417947,8.615027037203108
3.0,0.02,0.0,0.0,30.379708255684246
3.0,0.02,0.03640625,1.096145018921918,29.83770050912499
3.0,0.02,0.0728125,2.172425962033248,29.288462889265656
3.0,0.02,0.10921875,3.2286163452255146,28.73401309726232
3.0,0.02,0.145625,4.264559751454871,28.176182609758122
3.0,0.02,0.18203125,5.280169326541213,27.616961429319844
3.0,0.02,0.2184375,6.27542238251365,27.05788456401579
3.0,0.02,0.25484375000000004,7.250355254646695,26.50065948449479
3.0,0.02,0.29125,8.205061650213871,25.946730486577557
3.0,0.02,0.32765625,9.139682979055769,25.397273844651227
3.0,0.02,0.3640625,10.05440622753794,24.85361705909032
3.0,0.02,0.40046875000000004,10.94945932137979,24.31668165840178
3.0,0.02,0.436875,11.82510491020042,23.787453693117858
3.0,0.02,0.47328125,12.681636742688282,23.26665555943423
3.0,0.02,0.5096875000000001,13.519373301062195,22.754923613038194
3.0,0.02,0.54609375,14.338654696883403,22.25280971962895
3.0,0.02,0.5825,15.139839641669173,21.760783813666663
3.0,0.02,0.61890625,15.923302526203187,21.279237310948652
3.0,0.02,0.6553125,16.689426918034904,20.808282927016986
3.0,0.02,0.69171875,17.438605390301426,20.348302673890423
3.0,0.02,0.728125,18.17123585336483,19.899207743326834
3.0,0.02,0.76453125,18.887718458466964,19.46121004769161
3.0,0.02,0.8009375000000001,19.5884567018261,19.034281432981885
3.0,0.02,0.83734375,20.273852468796584,18.618361559388237
3.0,0.02,0.87375,20.94430492535543,18.213361376033124
3.0,0.02,0.91015625,21.60020953348,17.81916645226966
3.0,0.02,0.9465625,22.24195718480703,17.435640144236917
3.0,0.02,0.9829687500000001,22.86993344628909,17.062626580957655
3.0,0.02,1.0193750000000001,23.48451791108434,16.699953459296296
3.0,0.02,1.0557812500000001,24.08608153250572,16.347318447114304
3.0,0.02,1.0921875,24.674987588920423,16.00460224862897
3.0,0.02,1.12859375,25.25159239491831,15.671541600181842
3.0,0.02,1.165,25.816243072838358,15.34789478340878
3.0,0.02,1.20140625,26.369277853341835,15.033415046825274
3.0,0.02,1.2378125,26.911026962361753,14.727909397187323
3.0,0.02,1.27421875,27.441810783615217,14.431030139483838
3.0,0.02,1.310625,27.96194019536967,14.142602780932332
3.0,0.02,1.3470312500000001,28.471718411109062,13.862380744664978
3.0,0.02,1.3834375,28.971439548365122,13.590110915753892
3.0,0.02,1.41984375,29.46138862271721,13.325546387708332
3.0,0.02,1.45625,29.941841776338148,13.068446600909649
3.0,0.02,1.49265625,30.413066510798476,12.818577438112685
3.0,0.02,1.5290625,30.87532192265438,12.57571128186823
3.0,0.02,1.56546875,31.328858940514312,12.339627038334001
3.0,0.02,1.6018750000000002,31.773920562435244,12.110110131571133
3.0,0.02,1.6382812500000001,32.21074209264217,11.886952472071224
3.0,0.02,1.6746875,32.639551376694854,11.669952402925878
3.0,0.02,1.71109375,33.0605690343442,11.458914626737998
3.0,0.02,1.7475,33.47400752326104,11.253586051955226
3.0,0.02,1.78390625,33.88007236788408,11.05383888870981
3.0,0.02,1.8203125,34.278963621911096,10.859500388310721
3.0,0.02,1.85671875,34.6708737368485,10.670325668336302
3.0,0.02,1.893125,35.05598877395455,10.48620855894926
3.0,0.02,1.9295312500000001,35.43448937434145,10.306957470888655
3.0,0.02,1.9659375000000001,35.80654971430078,10.132408844473723
3.0,0.02,2.00234375,36.1723384648972,9.96242380631667
3.0,0.02,2.0387500000000003,36.532018790482866,9.796838715127777
3.0,0.02,2.07515625,36.885748316213245,9.635512912978767
3.0,0.02,2.1115625000000002,37.23368000313508,9.478330832083115
3.0,0.02,2.14796875,37.575961278716036,9.325104049617886
3.0,0.02,2.184375,37.91273486258186,9.17576236017842
3.0,0.02,2.22078125,38.24413954922003,9.03016033925765
3.0,0.02,2.2571875,38.57030881319709,8.888151158194367
3.0,0.02,2.29359375,38.89137204888573,8.749657497662545
3.0,0.02,2.33,39.20745514007316,8.614563820788286
3.0,0.125,0.0,0.0,30.758459403348468
3.0,0.125,0.03640625,1.1087840128966027,30.153280360928413
3.0,0.125,0.0728125,2.1955407534461013,29.548377489001126
3.0,0.125,0.10921875,3.260306567501712,28.945195128646144
3.0,0.125,0.145625,4.303166829218153,28.34498233903817
3.0,0.125,0.18203125,5.324254704012764,27.74911550375596
3.0,0.125,0.2184375,6.323746118698689,27.158567363110237
3.0,0.125,0.25484375000000004,7.301855395928981,26.57447447615043
3.0,0.125,0.29125,8.25883429513708,25.997756896655073
3.0,0.125,0.32765625,9.19496408539823,25.429115701382376
3.0,0.125,0.3640625,10.110554528971722,24.869415104371637
3.0,0.125,0.40046875000000004,11.005940662733176,24.31917936836067
3.0,0.125,0.436875,11.881478197620345,23.779019973080405
3.0,0.125,0.47328125,12.737541227690464,23.249335326908987
3.0,0.125,0.5096875000000001,13.57451739625393,22.730471358122397
3.0,0.125,0.54609375,14.392805989024993,22.222721721146325
3.0,0.125,0.5825,15.192816044905037,21.726328558959086
3.0,0.125,0.61890625,15.974964504292247,21.241483802226842
3.0,0.125,0.6553125,16.739670892404565,20.768137518964846
3.0,0.125,0.69171875,17.48735788556959,20.30651274932832
3.0,0.125,0.728125,18.218448475047836,19.856403754197657
3.0,0.125,0.76453125,18.93336363119772,19.417905253178112
3.0,0.125,0.8009375000000001,19.632523865185647,18.990897300664674
3.0,0.125,0.83734375,20.31634497160451,18.575240734363142
3.0,0.125,0.87375,20.985237365082316,18.170779164846703
3.0,0.125,0.91015625,21.63960548875091,17.777340933685636
3.0,0.125,0.9465625,22.279847293102325,17.394741022100213
3.0,0.125,0.9829687500000001,22.90635378314631,17.022782894479278
3.0,0.125,1.0193750000000001,23.51950863125828,16.66126026360308
3.0,0.125,1.0557812500000001,24.119685787518225,16.309845316342457
3.0,0.125,1.0921875,24.70725059599242,15.968393089106788
3.0,0.125,1.12859375,25.28256064053017,15.636622233138693
3.0,0.125,1.165,25.845963702856604,15.314275611403676
3.0,0.125,1.20140625,26.39779816542261,15.00109400595636
3.0,0.125,1.2378125,26.938393979709563,14.696873474185109
3.0,0.125,1.27421875,27.46807094044491,14.401259991104364
3.0,0.125,1.310625,27.987139086565787,14.114071641287207
3.0,0.125,1.3470312500000001,28.49590057117572,13.83505712698363
3.0,0.125,1.3834375,28.994648303294404,13.563959916446354
3.0,0.125,1.41984375,29.483665982514303,13.300530615805497
3.0,0.125,1.45625,29.963228358636893,13.044526956594462
3.0,0.125,1.49265625,30.433601490447966,12.79571376092362
3.0,0.125,1.5290625,30.895043002861424,12.553862886682818
3.0,0.125,1.56546875,31.34780234174558,12.318753155021827
3.0,0.125,1.6018750000000002,31.792121025825114,12.090170262222966
3.0,0.125,1.6382812500000001,32.228232895126595,11.86790667794416
3.0,0.125,1.6746875,32.65636435550482,11.651761531675124
3.0,0.125,1.71109375,33.07673461885202,11.441540489115605
3.0,0.125,1.7475,33.489554777999494,11.236991858900138
3.0,0.125,1.78390625,33.89502903389768,11.037988722630974
3.0,0.125,1.8203125,34.29335615525921,10.844359575341622
3.0,0.125,1.85671875,34.68472735984936,10.655861106005865
3.0,0.125,1.893125,35.06932752314725,10.472388208212967
3.0,0.125,1.9295312500000001,35.447336145803575,10.293750718829992
3.0,0.125,1.9659375000000001,35.818926313643054,10.119786398532053
3.0,0.125,2.00234375,36.184265654195684,9.950357631826725
3.0,0.125,2.0387500000000003,36.54351633498451,9.785302085327494
3.0,0.125,2.07515625,36.89683503056788,9.624480332986584
3.0,0.125,2.1115625000000002,37.24437379496848,9.467777968848706
3.0,0.125,2.14796875,37.5862791926989,9.315007829217699
3.0,0.125,2.184375,37.92269312203044,9.166100734917881
3.0,0.125,2.22078125,38.253753595095155,9.02091237765029
3.0,0.125,2.2571875,38.57959334380493,8.879296993530348
3.0,0.125,2.29359375,38.900341056527175,8.741178211811828
3.0,0.125,2.33,39.21612194573067,8.606441452586227
3.0,0.2076,0.0,0.0,30.990324544225427
3.0,0.2076,0.03640625,1.1164945074554389,30.344996037017566
3.0,0.2076,0.0728125,2.2095943439810415,29.705123737779495
3.0,0.2076,0.10921875,3.279515276615817,29.0716485271352
3.0,0.2076,0.145625,4.326504228335639,28.445341095241293
3.0,0.2076,0.18203125,5.350838600210524,27.827105085009908
3.0,0.2076,0.2184375,6.352822351524466,27.217495845541443
3.0,0.2076,0.25484375000000004,7.332782857148408,26.617244377576316
3.0,0.2076,0.29125,8.291070963922277,26.026909127597563
3.0,0.2076,0.32765625,9.228054622682588,25.446871267818793
3.0,0.2076,0.3640625,10.144118925994155,24.877691317537543
3.0,0.2076,0.40046875000000004,11.039664047946847,24.319637270421513
3.0,0.2076,0.436875,11.91510185405309,23.773083408376444
3.0,0.2076,0.47328125,12.77085458802542,23.23822558237829
3.0,0.2076,0.5096875000000001,13.607351090794896,22.71523036375589
3.0,0.2076,0.54609375,14.42502570869852,22.204233624082686
3.0,0.2076,0.5825,15.224317158271049,21.70533957131818
3.0,0.2076,0.61890625,16.005667364919255,21.21862027888385
3.0,0.2076,0.6553125,16.769516888006326,20.743928628903653
3.0,0.2076,0.69171875,17.51630595220611,20.281393352887093
3.0,0.2076,0.728125,18.24647212211664,19.83073958640376
3.0,0.2076,0.76453125,18.960448428637505,19.391993132339135
3.0,0.2076,0.8009375000000001,19.658665209733385,18.96498024975191
3.0,0.2076,0.83734375,20.341546269360062,18.549515729739376
3.0,0.2076,0.87375,21.0095084792597,18.145403955734267
3.0,0.2076,0.91015625,21.66296142028969,17.752440015012056
3.0,0.2076,0.9465625,22.302307064781292,17.37041084117886
3.0,0.2076,0.9829687500000001,22.92793950071211,16.999096368754497
3.0,0.2076,1.0193750000000001,23.540244697820068,16.63827068266987
3.0,0.2076,1.0557812500000001,24.139598279082673,16.287591292271458
3.0,0.2076,1.0921875,24.726366725110616,15.94689844660261
3.0,0.2076,1.12859375,25.300908298106872,15.615900413277634
3.0,0.2076,1.165,25.86357110819798,15.294331214045178
3.0,0.2076,1.20140625,26.414693575440214,14.98192449711606
3.0,0.2076,1.2378125,26.95460544508507,14.678470058481242
3.0,0.2076,1.27421875,27.483626126402836,14.383610288589207
3.0,0.2076,1.310625,28.00206513063811,14.097159042790578
3.0,0.2076,1.3470312500000001,28.510223957678956,13.818862356878167
3.0,0.2076,1.3834375,29.0083947799199,13.548461783396883
3.0,0.2076,1.41984375,29.496860500298073,13.285706546391078
3.0,0.2076,1.45625,29.975895029772282,13.030353441891641
3.0,0.2076,1.49265625,30.445763560989406,12.782166727976165
3.0,0.2076,1.5290625,30.906722837775433,12.540918005333566
3.0,0.2076,1.56546875,31.359021420122826,12.306386089287106
3.0,0.2076,1.6018750000000002,31.802899944380716,12.078356874236107
3.0,0.2076,1.6382812500000001,32.23859137838926,11.856623191469238
3.0,0.2076,1.6746875,32.66632127133389,11.64098466128299
3.0,0.2076,1.71109375,33.086307998128525,11.431247540310725
3.0,0.2076,1.7475,33.498761840732286,11.227160980410662
3.0,0.2076,1.78390625,33.903886214271225,11.028598595977705
3.0,0.2076,1.8203125,34.30187912494425,10.835389629836696
3.0,0.2076,1.85671875,34.6929310586733,10.64729170806838
3.0,0.2076,1.893125,35.07722618779088,10.46420036362709
3.0,0.2076,1.9295312500000001,35.45494333690193,10.285926282816652
3.0,0.2076,1.9659375000000001,35.826254945564784,10.112308012825297
3.0,0.2076,2.00234375,36.191328022993304,9.943208687110742
3.0,0.2076,2.0387500000000003,36.550324146172976,9.77846674936867
3.0,0.2076,2.07515625,36.90339942659112,9.617943505362243
3.0,0.2076,2.1115625000000002,37.250705381083314,9.46152523927303
3.0,0.2076,2.14796875,37.592388063117355,9.309025533412676
3.0,0.2076,2.184375,37.928588884595975,9.160375818202487
3.0,0.2076,2.22078125,38.25944539441735,9.01543244666312
3.0,0.2076,2.2571875,38.58508988477783,8.874050285586378
3.0,0.2076,2.29359375,38.90565062604827,8.736153526695519
3.0,0.2076,2.33,39.22125243325642,8.601628156841842
3.0,1.628,0.0,0.0,32.3733753264739
3.0,1.628,0.03640625,1.162059181823682,31.465068996887183
3.0,1.628,0.0728125,2.291897493114368,30.603301752129035
3.0,1.628,0.10921875,3.391115684642021,29.782933662265645
3.0,1.628,0.145625,4.461141538221627,28.999602500047487
3.0,1.628,0.18203125,5.503257734102562,28.249699247918088
3.0,1.628,0.2184375,6.518624148933968,27.530086631232088
3.0,1.628,0.25484375000000004,7.508297007400781,26.838207739476914
3.0,1.628,0.29125,8.47324600657636,26.17186603497558
3.0,1.628,0.32765625,9.414365694744506,25.52912970988386
3.0,1.628,0.3640625,10.332487881840885,24.908484001848574
3.0,1.628,0.40046875000000004,11.228390925936555,24.308507261776207
3.0,1.628,0.436875,12.102806776825425,23.728071671174632
3.0,1.628,0.47328125,12.95642772828786,23.16612652075318
3.0,1.628,0.5096875000000001,13.789910429658336,22.621764369985314
3.0,1.628,0.54609375,14.603880688350479,22.094198339282705
3.0,1.628,0.5825,15.398937497119828,21.582742228303893
3.0,1.628,0.61890625,16.175656384469622,21.086793214088164
3.0,1.628,0.6553125,16.934589390994347,20.605663796712296
3.0,1.628,0.69171875,17.676268991910135,20.13896663986299
3.0,1.628,0.728125,18.401208779248552,19.68605172035898
3.0,1.628,0.76453125,19.109904252486594,19.246575135636476
3.0,1.628,0.8009375000000001,19.80283627648677,18.8200768266047
3.0,1.628,0.83734375,20.480469541442854,18.40612828686275
3.0,1.628,0.87375,21.143253627813262,18.004327960095342
3.0,1.628,0.91015625,21.79162391649957,17.614297341126687
3.0,1.628,0.9465625,22.426002368332423,17.235677695184716
3.0,1.628,0.9829687500000001,23.046798193954533,16.8681273175319
3.0,1.628,1.0193750000000001,23.654408432484917,16.511319262677763
3.0,1.628,1.0557812500000001,24.249216570999053,16.16483598616771
3.0,1.628,1.0921875,24.831594210389817,15.828442057616625
3.0,1.628,1.12859375,25.4019023964141,15.501793054447113
3.0,1.628,1.165,25.960490249496072,15.184578273661144
3.0,1.628,1.20140625,26.50769573227749,14.876495458536962
3.0,1.628,1.2378125,27.04384690626239,14.577302940633839
3.0,1.628,1.27421875,27.569260604708074,14.286625557669627
3.0,1.628,1.310625,28.084243060027998,14.00425610797414
3.0,1.628,1.3470312500000001,28.589091873867304,13.729927656588528
3.0,1.628,1.3834375,29.084094918034545,13.463372623843602
3.0,1.628,1.41984375,29.569530511736325,13.204333811275713
3.0,1.628,1.45625,30.045667789573184,12.952563855298466
3.0,1.628,1.49265625,30.51276705058144,12.70782473227973
3.0,1.628,1.5290625,30.971080090069254,12.469887308252263
3.0,1.628,1.56546875,31.42085051576488,12.238530927387226
3.0,1.628,1.6018750000000002,31.862314049596034,12.013543034152507
3.0,1.628,1.6382812500000001,32.29569881624679,11.794718824773442
3.0,1.628,1.6746875,32.721225619490234,11.581860924222704
3.0,1.628,1.71109375,33.1391082071672,11.374779085498579
3.0,1.628,1.7475,33.54955238510945,11.173227256393664
3.0,1.628,1.78390625,33.95275723657773,10.977082180490621
3.0,1.628,1.8203125,34.34891657001812,10.786177338981169
3.0,1.628,1.85671875,34.738216845698275,10.600275573920168
3.0,1.628,1.893125,35.12083837120689,10.41927604200369
3.0,1.628,1.9295312500000001,35.49695625819934,10.242994144705825
3.0,1.628,1.9659375000000001,35.866739398607265,10.071272796158647
3.0,1.628,2.00234375,36.23035140912547,9.903979283811356
3.0,1.628,2.0387500000000003,36.58795062791824,9.740956340855877
3.0,1.628,2.07515625,36.939690079245,9.582069311429693
3.0,1.628,2.1115625000000002,37.285718335536586,9.427208287421758
3.0,1.628,2.14796875,37.626178649652296,9.276190942969034
3.0,1.628,2.184375,37.961209768597755,9.128952072060505
3.0,1.628,2.22078125,38.29094670362926,8.985351654992279
3.0,1.628,2.2571875,38.61551933825873,8.845248015639344
3.0,1.628,2.29359375,38.93505365336906,8.708568436773756
3.0,1.628,2.33,39.2496722873068,8.575202011307985
3.0,1.7908,0.0,0.0,32.43114769246561
3.0,1.7908,0.03640625,1.1639463725984962,31.51097063054191
3.0,1.7908,0.0728125,2.2952784120166037,30.639459002727524
3.0,1.7908,0.10921875,3.3956671601887534,29.81108166939057
3.0,1.7908,0.145625,4.466597918509896,29.021165998036953
3.0,1.7908,0.18203125,5.509400575645168,28.265846926132525
3.0,1.7908,0.2184375,6.525273914171703,27.54178712167711
3.0,1.7908,0.25484375000000004,7.515306348481716,26.84626077174846
3.0,1.7908,0.29125,8.480494217520693,26.176935467302584
3.0,1.7908,0.32765625,9.42175423450973,25.53176932866179
3.0,1.7908,0.3640625,10.339936641689098,24.909152610805474
3.0,1.7908,0.40046875000000004,11.235835129273902,24.307588338059265
3.0,1.7908,0.436875,12.110194424679195,23.72588368420576
3.0,1.7908,0.47328125,12.96371745520396,23.162935160073246
3.0,1.7908,0.5096875000000001,13.797069732522283,22.617790804194975
3.0,1.7908,0.54609375,14.610884432554485,22.089626193282264
3.0,1.7908,0.5825,15.405766657243744,21.577723489217778
3.0,1.7908,0.61890625,16.182296983589247,21.081453237058803
3.0,1.7908,0.6553125,16.94103163179472,20.60010683603163
3.0,1.7908,0.69171875,17.682506510538268,20.13327706060936
3.0,1.7908,0.728125,18.407238021965938,19.680299532842152
3.0,1.7908,0.76453125,19.115723959321986,19.24081633907809
3.0,1.7908,0.8009375000000001,19.808447030029523,18.814356643996785
3.0,1.7908,0.83734375,20.48587340503853,18.400482841476627
3.0,1.7908,0.87375,21.148453840490923,17.99878571556465
3.0,1.7908,0.91015625,21.796624636598604,17.608880336702935
3.0,1.7908,0.9465625,22.430808458868956,17.23040260347085
3.0,1.7908,0.9829687500000001,23.051415043695492,16.863006348373197
3.0,1.7908,1.0193750000000001,23.658841807503865,16.506360933803645
3.0,1.7908,1.0557812500000001,24.25347249785744,16.16004608991214
3.0,1.7908,1.0921875,24.835678876440536,15.823823634824267
3.0,1.7908,1.12859375,25.4058220651388,15.497347246453792
3.0,1.7908,1.165,25.96425119666521,15.180304614224505
3.0,1.7908,1.20140625,26.511304193313915,14.872392197378266
3.0,1.7908,1.2378125,27.047309032415455,14.573367203908164
3.0,1.7908,1.27421875,27.572582431500877,14.2828538617285
3.0,1.7908,1.310625,28.08743048259901,14.000644224349386
3.0,1.7908,1.3470312500000001,28.592150625267916,13.726470909392916
3.0,1.7908,1.3834375,29.08703055548005,13.46006602929943
3.0,1.7908,1.41984375,29.57234840717757,13.201172175542956
3.0,1.7908,1.45625,30.04837312353304,12.949541856002172
3.0,1.7908,1.49265625,30.515364808704078,12.704936986011779
3.0,1.7908,1.5290625,30.973575061907706,12.467128426033206
3.0,1.7908,1.56546875,31.42324729540018,12.235895559819639
3.0,1.7908,1.6018750000000002,31.864617037739965,12.011025907773345
3.0,1.7908,1.6382812500000001,32.29791222353173,11.792314770916038
3.0,1.7908,1.6746875,32.72335347069415,11.579564901526163
3.0,1.7908,1.71109375,33.14115434616043,11.372586197050358
3.0,1.7908,1.7475,33.55152048097974,11.171132797315765
3.0,1.7908,1.78390625,33.954650789466264,10.97508157447598
3.0,1.7908,1.8203125,34.35073891654068,10.784266178968215
3.0,1.7908,1.85671875,34.739971165759925,10.598449657969157
3.0,1.7908,1.893125,35.122527694370135,10.417531312892027
3.0,1.7908,1.9295312500000001,35.49858346968613,10.241326730218498
3.0,1.7908,1.9659375000000001,35.86830724578649,10.069678995466372
3.0,1.7908,2.00234375,36.2318625075977,9.902455558968997
3.0,1.7908,2.0387500000000003,36.58940746752973,9.739499321417613
3.0,1.7908,2.07515625,36.941095030006544,9.580675784604544
3.0,1.7908,2.1115625000000002,37.28707365319881,9.42587518904806
3.0,1.7908,2.14796875,37.62748648130342,9.274915367772053
3.0,1.7908,2.184375,37.96247215794604,9.127731246071077
3.0,1.7908,2.22078125,38.292165595957044,8.984182945091653
3.0,1.7908,2.2571875,38.61669658542866,8.844128922877136
3.0,1.7908,2.29359375,38.936191018455105,8.707496582438115
3.0,1.7908,2.33,39.25077144897684,8.574175137211128
7.0,0.0001,0.0,0.0,30.294790409597553
7.0,0.0001,0.03640625,1.0933047501446398,29.76658642238265
7.0,0.0001,0.0728125,2.167219904949738,29.22961092313348
7.0,0.0001,0.10921875,3.221464547436489,28.685974586868287
7.0,0.0001,0.145625,4.2558313684375575,28.13761042949938
7.0,0.0001,0.18203125,5.270186545764484,27.586622488031384
7.0,0.0001,0.2184375,6.264464465677499,27.03465379903549
7.0,0.0001,0.25484375000000004,7.238662580121651,26.483525878583173
7.0,0.0001,0.29125,8.192839742316886,25.934790327850394
7.0,0.0001,0.32765625,9.127106266885997,25.389722609851873
7.0,0.0001,0.3640625,10.041621648555124,24.849749001155814
7.0,0.0001,0.40046875000000004,10.93658968007247,24.31587676460393
7.0,0.0001,0.436875,11.812251931083015,23.789173934687906
7.0,0.0001,0.47328125,12.668883865678021,23.270434489415504
7.0,0.0001,0.5096875000000001,13.506788163069496,22.76035953037354
7.0,0.0001,0.54609375,14.326291366219007,22.2595589259086
7.0,0.0001,0.5825,15.127740611302013,21.76855410869437
7.0,0.0001,0.61890625,15.911500476564907,21.28778183707844
7.0,0.0001,0.6553125,16.67794621786727,20.817391934038405
7.0,0.0001,0.69171875,17.427463435567113,20.35780285805588
7.0,0.0001,0.728125,18.160444219757277,19.908952668270796
7.0,0.0001,0.76453125,18.87728388233335,19.471080297281897
7.0,0.0001,0.8009375000000001,19.57838195806742,19.044178798838733
7.0,0.0001,0.83734375,20.264137089064292,18.628206079959398
7.0,0.0001,0.87375,20.934945814425177,18.22308870381456
7.0,0.0001,0.91015625,21.59120149536052,17.8287255278265
7.0,0.0001,0.9465625,22.233293369330795,17.4449911538025
7.0,0.0001,0.9829687500000001,22.861605726069612,17.071739173479973
7.0,0.0001,1.0193750000000001,23.47651719784396,16.708805198673044
7.0,0.0001,1.0557812500000001,24.078398029330337,16.355892840063486
7.0,0.0001,1.0921875,24.667611007355156,16.012888785334415
7.0,0.0001,1.12859375,25.24451214075473,15.679533993698076
7.0,0.0001,1.165,25.809448388543863,15.35559034836595
7.0,0.0001,1.20140625,26.362757936664796,15.040814011925757
7.0,0.0001,1.2378125,26.904771065959995,14.735014550213991
7.0,0.0001,1.27421875,27.43580828870021,14.437845754827682
7.0,0.0001,1.310625,27.956180670374547,14.149134869341951
7.0,0.0001,1.3470312500000001,28.466191663473484,13.86863642536358
7.0,0.0001,1.3834375,28.9661356593573,13.59609811245982
7.0,0.0001,1.41984375,29.456297972772944,13.331273611661388
7.0,0.0001,1.45625,29.93695506314164,13.07392276910818
7.0,0.0001,1.49265625,30.40837476129944,12.823811721964304
7.0,0.0001,1.5290625,30.87081650005184,12.580712982030219
7.0,0.0001,1.56546875,31.324531547093024,12.344405482034768
7.0,0.0001,1.6018750000000002,31.7697632390141,12.11467458916566
7.0,0.0001,1.6382812500000001,32.2067472152832,11.89131208999519
7.0,0.0001,1.6746875,32.63571165122491,11.674116150579602
7.0,0.0001,1.71109375,33.056877489157436,11.462891255155867
7.0,0.0001,1.7475,33.47045749952812,11.257383992675718
7.0,0.0001,1.78390625,33.87665751012876,11.05746637508431
7.0,0.0001,1.8203125,34.27567786922796,10.86296536942151
7.0,0.0001,1.85671875,34.66771131117735,10.673635733377477
7.0,0.0001,1.893125,35.05294416910074,10.489371053830084
7.0,0.0001,1.9295312500000001,35.43155734559712,10.309979414640672
7.0,0.0001,1.9659375000000001,35.8037252669849,10.135296953442925
7.0,0.0001,2.00234375,36.1696168435949,9.965184508393968
7.0,0.0001,2.0387500000000003,36.529395468333526,9.799478138191592
7.0,0.0001,2.07515625,36.88321898430481,9.638036902291033
7.0,0.0001,2.1115625000000002,37.23124056050689,9.48074496632099
7.0,0.0001,2.14796875,37.573607822247105,9.327413618549327
7.0,0.0001,2.184375,37.91046367744458,9.177972418049922
7.0,0.0001,2.22078125,38.24194709993036,9.03227568417319
7.0,0.0001,2.2571875,38.56819173450439,8.890176343928077
7.0,0.0001,2.29359375,38.88932713736227,8.751596860282046
7.0,0.0001,2.33,39.20547934615382,8.616421476764566
7.0,0.0005,0.0,0.0,30.30128487368414
7.0,0.0005,0.03640625,1.0935255613145873,29.772222357331813
7.0,0.0005,0.0728125,2.167631264402356,29.234442876674372
7.0,0.0005,0.10921875,3.2220382744104583,28.69006239415699
7.0,0.0005,0.145625,4.256541516567628,28.141017003318396
7.0,0.0005,0.18203125,5.271009476352984,27.589411688752683
7.0,0.0005,0.2184375,6.265378856227763,27.036889008230872
7.0,0.0005,0.25484375000000004,7.239649378749697,26.485268452201538
7.0,0.0005,0.29125,8.193882077671045,25.936098698842503
7.0,0.0005,0.32765625,9.128189331932566,25.39065174985911
7.0,0.0005,0.3640625,10.042732560243843,24.850349633764765
7.0,0.0005,0.40046875000000004,10.937717326114383,24.31619544410171
7.0,0.0005,0.436875,11.813386812513993,23.789252735791088
7.0,0.0005,0.47328125,12.670017938001198,23.2703112394717
7.0,0.0005,0.5096875000000001,13.50791468373337,22.760067925214024
7.0,0.0005,0.54609375,14.327404747686442,22.25912872113495
7.0,0.0005,0.5825,15.128836282078735,21.768011365652033
7.0,0.0005,0.61890625,15.912574751839177,21.28714920487867
7.0,0.0005,0.6553125,16.678996184758287,20.816689170076806
7.0,0.0005,0.69171875,17.428486846399135,20.357046748390378
7.0,0.0005,0.728125,18.161439397084592,19.908157752784934
7.0,0.0005,0.76453125,18.878249635386847,19.470258771974176
7.0,0.0005,0.8009375000000001,19.579317505693318,19.043340970183717
7.0,0.0005,0.83734375,20.26504199496042,18.627360586120695
7.0,0.0005,0.87375,20.935819930136716,18.222242719701438
7.0,0.0005,0.91015625,21.592044910431806,17.827884953161966
7.0,0.0005,0.9465625,22.234106367990314,17.444160783957948
7.0,0.0005,0.9829687500000001,22.862388749824728,17.070922853297233
7.0,0.0005,1.0193750000000001,23.47727081337657,16.70800595985108
7.0,0.0005,1.0557812500000001,24.07912290231854,16.355113089321602
7.0,0.0005,1.0921875,24.668307879443727,16.012130289229276
7.0,0.0005,1.12859375,25.2451818094197,15.67879805279879
7.0,0.0005,1.165,25.81009169121393,15.354877856927079
7.0,0.0005,1.20140625,26.36337573717283,15.04012552622281
7.0,0.0005,1.2378125,26.905364242862948,14.734350322847943
7.0,0.0005,1.27421875,27.436377726302634,14.437205848945968
7.0,0.0005,1.310625,27.95672725130474,14.14851912971064
7.0,0.0005,1.3470312500000001,28.46671626196773,13.868044546195662
7.0,0.0005,1.3834375,28.966639136386434,13.595529670797584
7.0,0.0005,1.41984375,29.456781172218836,13.330728091669124
7.0,0.0005,1.45625,29.93741880879378,13.07339958283418
7.0,0.0005,1.49265625,30.40881985455097,12.823310227002805
7.0,0.0005,1.5290625,30.871243718189188,12.580232496470414
7.0,0.0005,1.56546875,31.324941642086742,12.343945297043389
7.0,0.0005,1.6018750000000002,31.7701569367303,12.114233979512283
7.0,0.0005,1.6382812500000001,32.207125215045735,11.890890322794986
7.0,0.0005,1.6746875,32.63607462566784,11.673712492496753
7.0,0.0005,1.71109375,33.057226084315616,11.462504978282524
7.0,0.0005,1.7475,33.470792335278055,11.257014387894372
7.0,0.0005,1.78390625,33.87697918061969,11.057112738169941
7.0,0.0005,1.8203125,34.275986943267625,10.862627012446138
7.0,0.0005,1.85671875,34.66800833301721,10.673311995256661
7.0,0.0005,1.893125,35.05322965916322,10.489061286584347
7.0,0.0005,1.9295312500000001,35.43183180116183,10.309682994884273
7.0,0.0005,1.9659375000000001,35.803989163045586,10.135013280275006
7.0,0.0005,2.00234375,36.1698706336602,9.964913002416372
7.0,0.0005,2.0387500000000003,36.52963958525415,9.79921824394638
7.0,0.0005,2.07515625,36.883453841119035,9.637788086828339
